Date: 2021-04-17 16:54:49s, Time_Cost: 912s, Epoch: [1526/2000], Train_PSNR: 31.06, Train_SSIM:0.9227, Val_PSNR: 28.26, Val_SSIM: 0.9545
Date: 2021-04-17 17:11:03s, Time_Cost: 974s, Epoch: [1527/2000], Train_PSNR: 31.08, Train_SSIM:0.9227, Val_PSNR: 28.13, Val_SSIM: 0.9512
Date: 2021-04-17 17:27:29s, Time_Cost: 985s, Epoch: [1528/2000], Train_PSNR: 31.05, Train_SSIM:0.9224, Val_PSNR: 28.34, Val_SSIM: 0.9538
Date: 2021-04-17 17:43:42s, Time_Cost: 973s, Epoch: [1529/2000], Train_PSNR: 31.07, Train_SSIM:0.9228, Val_PSNR: 28.15, Val_SSIM: 0.9542
Date: 2021-04-17 18:00:04s, Time_Cost: 982s, Epoch: [1530/2000], Train_PSNR: 31.05, Train_SSIM:0.9225, Val_PSNR: 28.26, Val_SSIM: 0.9540
Date: 2021-04-17 18:16:21s, Time_Cost: 977s, Epoch: [1531/2000], Train_PSNR: 31.08, Train_SSIM:0.9227, Val_PSNR: 28.51, Val_SSIM: 0.9543
Date: 2021-04-17 18:32:40s, Time_Cost: 978s, Epoch: [1532/2000], Train_PSNR: 31.11, Train_SSIM:0.9228, Val_PSNR: 28.38, Val_SSIM: 0.9541
Date: 2021-04-17 18:48:59s, Time_Cost: 979s, Epoch: [1533/2000], Train_PSNR: 31.03, Train_SSIM:0.9224, Val_PSNR: 28.25, Val_SSIM: 0.9539
Date: 2021-04-17 19:05:18s, Time_Cost: 980s, Epoch: [1534/2000], Train_PSNR: 31.09, Train_SSIM:0.9227, Val_PSNR: 28.47, Val_SSIM: 0.9543
Date: 2021-04-17 19:21:34s, Time_Cost: 976s, Epoch: [1535/2000], Train_PSNR: 31.04, Train_SSIM:0.9225, Val_PSNR: 28.10, Val_SSIM: 0.9524
Date: 2021-04-17 19:37:53s, Time_Cost: 979s, Epoch: [1536/2000], Train_PSNR: 31.06, Train_SSIM:0.9225, Val_PSNR: 28.36, Val_SSIM: 0.9546
Date: 2021-04-17 19:54:13s, Time_Cost: 981s, Epoch: [1537/2000], Train_PSNR: 31.10, Train_SSIM:0.9228, Val_PSNR: 28.36, Val_SSIM: 0.9546
Date: 2021-04-17 20:10:32s, Time_Cost: 978s, Epoch: [1538/2000], Train_PSNR: 31.07, Train_SSIM:0.9227, Val_PSNR: 27.88, Val_SSIM: 0.9507
Date: 2021-04-17 20:26:49s, Time_Cost: 977s, Epoch: [1539/2000], Train_PSNR: 31.12, Train_SSIM:0.9228, Val_PSNR: 28.26, Val_SSIM: 0.9541
Date: 2021-04-17 20:43:05s, Time_Cost: 976s, Epoch: [1540/2000], Train_PSNR: 31.07, Train_SSIM:0.9227, Val_PSNR: 28.11, Val_SSIM: 0.9535
Date: 2021-04-17 20:59:37s, Time_Cost: 992s, Epoch: [1541/2000], Train_PSNR: 31.09, Train_SSIM:0.9228, Val_PSNR: 27.95, Val_SSIM: 0.9516
Date: 2021-04-17 21:15:52s, Time_Cost: 975s, Epoch: [1542/2000], Train_PSNR: 31.06, Train_SSIM:0.9228, Val_PSNR: 28.43, Val_SSIM: 0.9547
Date: 2021-04-17 21:32:13s, Time_Cost: 980s, Epoch: [1543/2000], Train_PSNR: 31.07, Train_SSIM:0.9224, Val_PSNR: 28.39, Val_SSIM: 0.9547
Date: 2021-04-17 21:48:35s, Time_Cost: 983s, Epoch: [1544/2000], Train_PSNR: 31.10, Train_SSIM:0.9227, Val_PSNR: 28.49, Val_SSIM: 0.9545
Date: 2021-04-17 22:05:11s, Time_Cost: 996s, Epoch: [1545/2000], Train_PSNR: 31.06, Train_SSIM:0.9225, Val_PSNR: 28.28, Val_SSIM: 0.9536
Date: 2021-04-17 22:21:39s, Time_Cost: 988s, Epoch: [1546/2000], Train_PSNR: 31.09, Train_SSIM:0.9225, Val_PSNR: 28.36, Val_SSIM: 0.9537
Date: 2021-04-17 22:37:58s, Time_Cost: 979s, Epoch: [1547/2000], Train_PSNR: 31.09, Train_SSIM:0.9226, Val_PSNR: 28.40, Val_SSIM: 0.9541
Date: 2021-04-17 22:54:12s, Time_Cost: 974s, Epoch: [1548/2000], Train_PSNR: 31.12, Train_SSIM:0.9229, Val_PSNR: 28.02, Val_SSIM: 0.9521
Date: 2021-04-17 23:10:34s, Time_Cost: 982s, Epoch: [1549/2000], Train_PSNR: 31.08, Train_SSIM:0.9226, Val_PSNR: 28.34, Val_SSIM: 0.9525
Date: 2021-04-17 23:26:52s, Time_Cost: 978s, Epoch: [1550/2000], Train_PSNR: 31.09, Train_SSIM:0.9229, Val_PSNR: 27.96, Val_SSIM: 0.9488
Date: 2021-04-17 23:43:04s, Time_Cost: 972s, Epoch: [1551/2000], Train_PSNR: 31.09, Train_SSIM:0.9226, Val_PSNR: 27.71, Val_SSIM: 0.9490
Date: 2021-04-17 23:59:15s, Time_Cost: 971s, Epoch: [1552/2000], Train_PSNR: 31.05, Train_SSIM:0.9225, Val_PSNR: 28.36, Val_SSIM: 0.9549
Date: 2021-04-18 00:15:29s, Time_Cost: 974s, Epoch: [1553/2000], Train_PSNR: 31.08, Train_SSIM:0.9229, Val_PSNR: 28.52, Val_SSIM: 0.9537
Date: 2021-04-18 00:31:40s, Time_Cost: 970s, Epoch: [1554/2000], Train_PSNR: 31.10, Train_SSIM:0.9230, Val_PSNR: 28.39, Val_SSIM: 0.9537
Date: 2021-04-18 00:47:58s, Time_Cost: 978s, Epoch: [1555/2000], Train_PSNR: 31.11, Train_SSIM:0.9227, Val_PSNR: 28.04, Val_SSIM: 0.9508
Date: 2021-04-18 01:04:11s, Time_Cost: 973s, Epoch: [1556/2000], Train_PSNR: 31.09, Train_SSIM:0.9227, Val_PSNR: 28.31, Val_SSIM: 0.9533
Date: 2021-04-18 01:20:25s, Time_Cost: 974s, Epoch: [1557/2000], Train_PSNR: 31.08, Train_SSIM:0.9227, Val_PSNR: 28.09, Val_SSIM: 0.9532
Date: 2021-04-18 01:36:38s, Time_Cost: 973s, Epoch: [1558/2000], Train_PSNR: 31.05, Train_SSIM:0.9225, Val_PSNR: 28.10, Val_SSIM: 0.9512
Date: 2021-04-18 01:52:48s, Time_Cost: 970s, Epoch: [1559/2000], Train_PSNR: 31.06, Train_SSIM:0.9226, Val_PSNR: 27.56, Val_SSIM: 0.9466
Date: 2021-04-18 02:08:52s, Time_Cost: 965s, Epoch: [1560/2000], Train_PSNR: 31.05, Train_SSIM:0.9227, Val_PSNR: 28.41, Val_SSIM: 0.9542
Date: 2021-04-18 02:25:10s, Time_Cost: 977s, Epoch: [1561/2000], Train_PSNR: 31.08, Train_SSIM:0.9227, Val_PSNR: 28.42, Val_SSIM: 0.9528
Date: 2021-04-18 02:41:30s, Time_Cost: 981s, Epoch: [1562/2000], Train_PSNR: 31.19, Train_SSIM:0.9229, Val_PSNR: 28.50, Val_SSIM: 0.9525
Date: 2021-04-18 02:57:50s, Time_Cost: 980s, Epoch: [1563/2000], Train_PSNR: 31.11, Train_SSIM:0.9227, Val_PSNR: 28.57, Val_SSIM: 0.9548
Date: 2021-04-18 03:14:14s, Time_Cost: 984s, Epoch: [1564/2000], Train_PSNR: 31.07, Train_SSIM:0.9226, Val_PSNR: 28.24, Val_SSIM: 0.9541
Date: 2021-04-18 03:30:29s, Time_Cost: 975s, Epoch: [1565/2000], Train_PSNR: 31.07, Train_SSIM:0.9226, Val_PSNR: 28.33, Val_SSIM: 0.9525
Date: 2021-04-18 03:46:57s, Time_Cost: 988s, Epoch: [1566/2000], Train_PSNR: 31.10, Train_SSIM:0.9228, Val_PSNR: 28.18, Val_SSIM: 0.9533
Date: 2021-04-18 04:03:24s, Time_Cost: 987s, Epoch: [1567/2000], Train_PSNR: 31.10, Train_SSIM:0.9228, Val_PSNR: 28.30, Val_SSIM: 0.9544
Date: 2021-04-18 04:19:36s, Time_Cost: 972s, Epoch: [1568/2000], Train_PSNR: 31.10, Train_SSIM:0.9227, Val_PSNR: 28.26, Val_SSIM: 0.9535
Date: 2021-04-18 04:34:51s, Time_Cost: 915s, Epoch: [1569/2000], Train_PSNR: 31.18, Train_SSIM:0.9232, Val_PSNR: 28.27, Val_SSIM: 0.9536
Date: 2021-04-18 04:49:59s, Time_Cost: 908s, Epoch: [1570/2000], Train_PSNR: 31.09, Train_SSIM:0.9227, Val_PSNR: 28.28, Val_SSIM: 0.9547
Date: 2021-04-18 05:05:09s, Time_Cost: 911s, Epoch: [1571/2000], Train_PSNR: 31.11, Train_SSIM:0.9228, Val_PSNR: 28.13, Val_SSIM: 0.9532
Date: 2021-04-18 05:20:31s, Time_Cost: 921s, Epoch: [1572/2000], Train_PSNR: 31.09, Train_SSIM:0.9227, Val_PSNR: 28.31, Val_SSIM: 0.9534
Date: 2021-04-18 05:35:45s, Time_Cost: 914s, Epoch: [1573/2000], Train_PSNR: 31.06, Train_SSIM:0.9225, Val_PSNR: 28.47, Val_SSIM: 0.9539
Date: 2021-04-18 05:50:58s, Time_Cost: 913s, Epoch: [1574/2000], Train_PSNR: 31.08, Train_SSIM:0.9229, Val_PSNR: 28.41, Val_SSIM: 0.9548
Date: 2021-04-18 06:06:19s, Time_Cost: 921s, Epoch: [1575/2000], Train_PSNR: 31.12, Train_SSIM:0.9227, Val_PSNR: 28.42, Val_SSIM: 0.9542
Date: 2021-04-18 06:21:32s, Time_Cost: 913s, Epoch: [1576/2000], Train_PSNR: 31.13, Train_SSIM:0.9229, Val_PSNR: 28.09, Val_SSIM: 0.9519
Date: 2021-04-18 06:36:43s, Time_Cost: 912s, Epoch: [1577/2000], Train_PSNR: 31.10, Train_SSIM:0.9227, Val_PSNR: 28.37, Val_SSIM: 0.9536
Date: 2021-04-18 06:51:45s, Time_Cost: 901s, Epoch: [1578/2000], Train_PSNR: 31.07, Train_SSIM:0.9226, Val_PSNR: 28.19, Val_SSIM: 0.9532
Date: 2021-04-18 07:06:54s, Time_Cost: 909s, Epoch: [1579/2000], Train_PSNR: 31.09, Train_SSIM:0.9227, Val_PSNR: 28.44, Val_SSIM: 0.9546
Date: 2021-04-18 07:22:05s, Time_Cost: 911s, Epoch: [1580/2000], Train_PSNR: 31.11, Train_SSIM:0.9229, Val_PSNR: 28.26, Val_SSIM: 0.9537
Date: 2021-04-18 07:37:15s, Time_Cost: 911s, Epoch: [1581/2000], Train_PSNR: 31.10, Train_SSIM:0.9226, Val_PSNR: 28.21, Val_SSIM: 0.9533
Date: 2021-04-18 07:52:26s, Time_Cost: 911s, Epoch: [1582/2000], Train_PSNR: 31.11, Train_SSIM:0.9229, Val_PSNR: 28.26, Val_SSIM: 0.9532
Date: 2021-04-18 08:07:42s, Time_Cost: 916s, Epoch: [1583/2000], Train_PSNR: 31.10, Train_SSIM:0.9228, Val_PSNR: 28.32, Val_SSIM: 0.9541
Date: 2021-04-18 08:23:00s, Time_Cost: 918s, Epoch: [1584/2000], Train_PSNR: 31.08, Train_SSIM:0.9227, Val_PSNR: 28.40, Val_SSIM: 0.9551
Date: 2021-04-18 08:38:12s, Time_Cost: 912s, Epoch: [1585/2000], Train_PSNR: 31.11, Train_SSIM:0.9228, Val_PSNR: 28.12, Val_SSIM: 0.9504
Date: 2021-04-18 08:53:29s, Time_Cost: 917s, Epoch: [1586/2000], Train_PSNR: 31.06, Train_SSIM:0.9225, Val_PSNR: 28.33, Val_SSIM: 0.9542
Date: 2021-04-18 09:08:37s, Time_Cost: 908s, Epoch: [1587/2000], Train_PSNR: 31.11, Train_SSIM:0.9227, Val_PSNR: 28.31, Val_SSIM: 0.9539
Date: 2021-04-18 09:23:41s, Time_Cost: 903s, Epoch: [1588/2000], Train_PSNR: 31.14, Train_SSIM:0.9228, Val_PSNR: 28.46, Val_SSIM: 0.9531
Date: 2021-04-18 09:39:02s, Time_Cost: 922s, Epoch: [1589/2000], Train_PSNR: 31.08, Train_SSIM:0.9226, Val_PSNR: 28.23, Val_SSIM: 0.9526
Date: 2021-04-18 09:54:12s, Time_Cost: 909s, Epoch: [1590/2000], Train_PSNR: 31.11, Train_SSIM:0.9228, Val_PSNR: 28.39, Val_SSIM: 0.9540
Date: 2021-04-18 14:56:37s, Time_Cost: 700s, Epoch: [1591/2000], Train_PSNR: 31.06, Train_SSIM:0.9226, Val_PSNR: 28.28, Val_SSIM: 0.9540
Date: 2021-04-18 15:21:38s, Time_Cost: 677s, Epoch: [1592/2000], Train_PSNR: 31.11, Train_SSIM:0.9230, Val_PSNR: 28.11, Val_SSIM: 0.9530
Date: 2021-04-18 15:32:37s, Time_Cost: 660s, Epoch: [1593/2000], Train_PSNR: 31.03, Train_SSIM:0.9226, Val_PSNR: 28.49, Val_SSIM: 0.9537
Date: 2021-04-18 15:43:27s, Time_Cost: 649s, Epoch: [1594/2000] Train_PSNR: 31.10, Train_SSIM:0.9230, Val_PSNR: 28.21, Val_SSIM: 0.9509
Date: 2021-04-18 15:55:00s, Time_Cost: 693s, Epoch: [1595/2000] Train_PSNR: 31.10, Train_SSIM:0.9229, Val_PSNR: 28.46, Val_SSIM: 0.9550
Date: 2021-04-18 16:06:34s, Time_Cost: 694s, Epoch: [1596/2000] Train_PSNR: 31.08, Train_SSIM:0.9227, Val_PSNR: 28.33, Val_SSIM: 0.9541
Date: 2021-04-18 16:18:10s, Time_Cost: 696s, Epoch: [1597/2000] Train_PSNR: 31.05, Train_SSIM:0.9228, Val_PSNR: 28.27, Val_SSIM: 0.9529
Date: 2021-04-18 16:29:40s, Time_Cost: 690s, Epoch: [1598/2000] Train_PSNR: 31.11, Train_SSIM:0.9225, Val_PSNR: 27.66, Val_SSIM: 0.9460
Date: 2021-04-18 16:41:07s, Time_Cost: 687s, Epoch: [1599/2000] Train_PSNR: 31.08, Train_SSIM:0.9226, Val_PSNR: 28.43, Val_SSIM: 0.9550
Date: 2021-04-18 16:52:36s, Time_Cost: 689s, Epoch: [1600/2000] Train_PSNR: 31.08, Train_SSIM:0.9228, Val_PSNR: 28.42, Val_SSIM: 0.9546
Date: 2021-04-18 17:04:09s, Time_Cost: 693s, Epoch: [1601/2000] Train_PSNR: 31.11, Train_SSIM:0.9228, Val_PSNR: 28.32, Val_SSIM: 0.9541
Date: 2021-04-18 17:15:40s, Time_Cost: 691s, Epoch: [1602/2000] Train_PSNR: 31.13, Train_SSIM:0.9229, Val_PSNR: 28.10, Val_SSIM: 0.9512
Date: 2021-04-18 17:27:08s, Time_Cost: 688s, Epoch: [1603/2000] Train_PSNR: 31.06, Train_SSIM:0.9226, Val_PSNR: 28.38, Val_SSIM: 0.9526
Date: 2021-04-18 17:38:45s, Time_Cost: 697s, Epoch: [1604/2000] Train_PSNR: 31.14, Train_SSIM:0.9230, Val_PSNR: 28.52, Val_SSIM: 0.9551
Date: 2021-04-18 17:50:16s, Time_Cost: 691s, Epoch: [1605/2000] Train_PSNR: 31.08, Train_SSIM:0.9228, Val_PSNR: 28.58, Val_SSIM: 0.9553
Date: 2021-04-18 18:01:44s, Time_Cost: 688s, Epoch: [1606/2000] Train_PSNR: 31.08, Train_SSIM:0.9228, Val_PSNR: 28.29, Val_SSIM: 0.9528
Date: 2021-04-18 18:13:27s, Time_Cost: 703s, Epoch: [1607/2000] Train_PSNR: 31.04, Train_SSIM:0.9228, Val_PSNR: 28.19, Val_SSIM: 0.9531
Date: 2021-04-18 18:26:13s, Time_Cost: 766s, Epoch: [1608/2000] Train_PSNR: 31.13, Train_SSIM:0.9230, Val_PSNR: 28.50, Val_SSIM: 0.9555
Date: 2021-04-18 18:39:06s, Time_Cost: 773s, Epoch: [1609/2000] Train_PSNR: 31.12, Train_SSIM:0.9229, Val_PSNR: 28.37, Val_SSIM: 0.9540
Date: 2021-04-18 18:52:01s, Time_Cost: 775s, Epoch: [1610/2000] Train_PSNR: 31.12, Train_SSIM:0.9227, Val_PSNR: 28.19, Val_SSIM: 0.9525
Date: 2021-04-18 19:04:57s, Time_Cost: 776s, Epoch: [1611/2000] Train_PSNR: 31.09, Train_SSIM:0.9226, Val_PSNR: 28.48, Val_SSIM: 0.9534
Date: 2021-04-18 19:17:51s, Time_Cost: 773s, Epoch: [1612/2000] Train_PSNR: 31.10, Train_SSIM:0.9228, Val_PSNR: 28.28, Val_SSIM: 0.9538
Date: 2021-04-18 19:30:42s, Time_Cost: 771s, Epoch: [1613/2000] Train_PSNR: 31.10, Train_SSIM:0.9228, Val_PSNR: 28.45, Val_SSIM: 0.9550
Date: 2021-04-18 19:43:32s, Time_Cost: 770s, Epoch: [1614/2000] Train_PSNR: 31.09, Train_SSIM:0.9226, Val_PSNR: 28.63, Val_SSIM: 0.9550
Date: 2021-04-18 19:56:22s, Time_Cost: 770s, Epoch: [1615/2000] Train_PSNR: 31.09, Train_SSIM:0.9227, Val_PSNR: 28.48, Val_SSIM: 0.9545
Date: 2021-04-18 20:09:14s, Time_Cost: 772s, Epoch: [1616/2000] Train_PSNR: 31.14, Train_SSIM:0.9229, Val_PSNR: 28.13, Val_SSIM: 0.9544
Date: 2021-04-18 20:21:57s, Time_Cost: 763s, Epoch: [1617/2000] Train_PSNR: 31.18, Train_SSIM:0.9230, Val_PSNR: 28.46, Val_SSIM: 0.9551
Date: 2021-04-18 20:34:44s, Time_Cost: 767s, Epoch: [1618/2000] Train_PSNR: 31.16, Train_SSIM:0.9231, Val_PSNR: 28.27, Val_SSIM: 0.9536
Date: 2021-04-18 20:47:33s, Time_Cost: 769s, Epoch: [1619/2000] Train_PSNR: 31.14, Train_SSIM:0.9230, Val_PSNR: 28.26, Val_SSIM: 0.9533
Date: 2021-04-18 21:00:20s, Time_Cost: 767s, Epoch: [1620/2000] Train_PSNR: 31.12, Train_SSIM:0.9229, Val_PSNR: 28.56, Val_SSIM: 0.9546
Date: 2021-04-18 21:13:12s, Time_Cost: 772s, Epoch: [1621/2000] Train_PSNR: 31.11, Train_SSIM:0.9228, Val_PSNR: 28.46, Val_SSIM: 0.9540
Date: 2021-04-18 21:25:57s, Time_Cost: 765s, Epoch: [1622/2000] Train_PSNR: 31.16, Train_SSIM:0.9229, Val_PSNR: 28.51, Val_SSIM: 0.9547
Date: 2021-04-18 21:38:38s, Time_Cost: 760s, Epoch: [1623/2000] Train_PSNR: 31.10, Train_SSIM:0.9228, Val_PSNR: 28.13, Val_SSIM: 0.9528
Date: 2021-04-18 21:51:16s, Time_Cost: 759s, Epoch: [1624/2000] Train_PSNR: 31.11, Train_SSIM:0.9228, Val_PSNR: 28.40, Val_SSIM: 0.9536
Date: 2021-04-18 22:03:50s, Time_Cost: 753s, Epoch: [1625/2000] Train_PSNR: 31.16, Train_SSIM:0.9230, Val_PSNR: 28.38, Val_SSIM: 0.9545
Date: 2021-04-18 22:16:20s, Time_Cost: 751s, Epoch: [1626/2000] Train_PSNR: 31.04, Train_SSIM:0.9227, Val_PSNR: 28.53, Val_SSIM: 0.9539
Date: 2021-04-18 22:28:52s, Time_Cost: 752s, Epoch: [1627/2000] Train_PSNR: 31.09, Train_SSIM:0.9226, Val_PSNR: 28.41, Val_SSIM: 0.9547
Date: 2021-04-18 22:41:26s, Time_Cost: 754s, Epoch: [1628/2000] Train_PSNR: 31.14, Train_SSIM:0.9231, Val_PSNR: 28.45, Val_SSIM: 0.9540
Date: 2021-04-18 22:53:50s, Time_Cost: 744s, Epoch: [1629/2000] Train_PSNR: 31.14, Train_SSIM:0.9230, Val_PSNR: 28.63, Val_SSIM: 0.9558
Date: 2021-04-18 23:06:14s, Time_Cost: 745s, Epoch: [1630/2000] Train_PSNR: 31.12, Train_SSIM:0.9227, Val_PSNR: 28.33, Val_SSIM: 0.9535
Date: 2021-04-18 23:18:37s, Time_Cost: 743s, Epoch: [1631/2000] Train_PSNR: 31.19, Train_SSIM:0.9230, Val_PSNR: 28.18, Val_SSIM: 0.9539
Date: 2021-04-18 23:31:03s, Time_Cost: 746s, Epoch: [1632/2000] Train_PSNR: 31.14, Train_SSIM:0.9230, Val_PSNR: 28.45, Val_SSIM: 0.9551
Date: 2021-04-18 23:43:30s, Time_Cost: 747s, Epoch: [1633/2000] Train_PSNR: 31.12, Train_SSIM:0.9230, Val_PSNR: 28.22, Val_SSIM: 0.9537
Date: 2021-04-18 23:56:02s, Time_Cost: 752s, Epoch: [1634/2000] Train_PSNR: 31.10, Train_SSIM:0.9227, Val_PSNR: 28.65, Val_SSIM: 0.9555
Date: 2021-04-19 00:08:38s, Time_Cost: 757s, Epoch: [1635/2000] Train_PSNR: 31.08, Train_SSIM:0.9226, Val_PSNR: 28.75, Val_SSIM: 0.9557
Date: 2021-04-19 00:20:58s, Time_Cost: 740s, Epoch: [1636/2000] Train_PSNR: 31.16, Train_SSIM:0.9230, Val_PSNR: 28.33, Val_SSIM: 0.9547
Date: 2021-04-19 00:33:00s, Time_Cost: 722s, Epoch: [1637/2000] Train_PSNR: 31.16, Train_SSIM:0.9228, Val_PSNR: 28.55, Val_SSIM: 0.9553
Date: 2021-04-19 00:45:08s, Time_Cost: 728s, Epoch: [1638/2000] Train_PSNR: 31.08, Train_SSIM:0.9228, Val_PSNR: 28.47, Val_SSIM: 0.9556
Date: 2021-04-19 00:57:19s, Time_Cost: 731s, Epoch: [1639/2000] Train_PSNR: 31.17, Train_SSIM:0.9232, Val_PSNR: 28.37, Val_SSIM: 0.9538
Date: 2021-04-19 01:09:26s, Time_Cost: 727s, Epoch: [1640/2000] Train_PSNR: 31.11, Train_SSIM:0.9227, Val_PSNR: 28.49, Val_SSIM: 0.9558
Date: 2021-04-19 01:21:41s, Time_Cost: 735s, Epoch: [1641/2000] Train_PSNR: 31.13, Train_SSIM:0.9230, Val_PSNR: 28.67, Val_SSIM: 0.9552
Date: 2021-04-19 01:33:55s, Time_Cost: 734s, Epoch: [1642/2000] Train_PSNR: 31.14, Train_SSIM:0.9229, Val_PSNR: 28.54, Val_SSIM: 0.9546
Date: 2021-04-19 01:46:10s, Time_Cost: 735s, Epoch: [1643/2000] Train_PSNR: 31.14, Train_SSIM:0.9230, Val_PSNR: 28.06, Val_SSIM: 0.9509
Date: 2021-04-19 01:58:28s, Time_Cost: 738s, Epoch: [1644/2000] Train_PSNR: 31.16, Train_SSIM:0.9230, Val_PSNR: 28.34, Val_SSIM: 0.9551
Date: 2021-04-19 02:10:53s, Time_Cost: 745s, Epoch: [1645/2000] Train_PSNR: 31.16, Train_SSIM:0.9229, Val_PSNR: 28.35, Val_SSIM: 0.9545
Date: 2021-04-19 02:23:10s, Time_Cost: 737s, Epoch: [1646/2000] Train_PSNR: 31.14, Train_SSIM:0.9231, Val_PSNR: 28.41, Val_SSIM: 0.9544
Date: 2021-04-19 02:35:25s, Time_Cost: 735s, Epoch: [1647/2000] Train_PSNR: 31.15, Train_SSIM:0.9230, Val_PSNR: 28.37, Val_SSIM: 0.9535
Date: 2021-04-19 02:47:40s, Time_Cost: 734s, Epoch: [1648/2000] Train_PSNR: 31.10, Train_SSIM:0.9226, Val_PSNR: 28.38, Val_SSIM: 0.9517
Date: 2021-04-19 02:59:51s, Time_Cost: 731s, Epoch: [1649/2000] Train_PSNR: 31.15, Train_SSIM:0.9231, Val_PSNR: 28.56, Val_SSIM: 0.9557
Date: 2021-04-19 03:11:55s, Time_Cost: 724s, Epoch: [1650/2000] Train_PSNR: 31.15, Train_SSIM:0.9231, Val_PSNR: 27.98, Val_SSIM: 0.9505
Date: 2021-04-19 03:24:00s, Time_Cost: 725s, Epoch: [1651/2000] Train_PSNR: 31.13, Train_SSIM:0.9230, Val_PSNR: 28.26, Val_SSIM: 0.9543
Date: 2021-04-19 03:36:00s, Time_Cost: 720s, Epoch: [1652/2000] Train_PSNR: 31.18, Train_SSIM:0.9232, Val_PSNR: 28.54, Val_SSIM: 0.9552
Date: 2021-04-19 03:48:03s, Time_Cost: 723s, Epoch: [1653/2000] Train_PSNR: 31.07, Train_SSIM:0.9226, Val_PSNR: 28.41, Val_SSIM: 0.9544
Date: 2021-04-19 03:59:54s, Time_Cost: 711s, Epoch: [1654/2000] Train_PSNR: 31.18, Train_SSIM:0.9232, Val_PSNR: 28.41, Val_SSIM: 0.9523
Date: 2021-04-19 04:11:43s, Time_Cost: 709s, Epoch: [1655/2000] Train_PSNR: 31.10, Train_SSIM:0.9229, Val_PSNR: 28.14, Val_SSIM: 0.9527
Date: 2021-04-19 04:23:37s, Time_Cost: 713s, Epoch: [1656/2000] Train_PSNR: 31.18, Train_SSIM:0.9230, Val_PSNR: 28.38, Val_SSIM: 0.9556
Date: 2021-04-19 04:35:27s, Time_Cost: 711s, Epoch: [1657/2000] Train_PSNR: 31.18, Train_SSIM:0.9231, Val_PSNR: 28.58, Val_SSIM: 0.9549
Date: 2021-04-19 04:47:22s, Time_Cost: 714s, Epoch: [1658/2000] Train_PSNR: 31.12, Train_SSIM:0.9228, Val_PSNR: 28.41, Val_SSIM: 0.9553
Date: 2021-04-19 04:59:12s, Time_Cost: 710s, Epoch: [1659/2000] Train_PSNR: 31.09, Train_SSIM:0.9227, Val_PSNR: 28.45, Val_SSIM: 0.9541
Date: 2021-04-19 05:11:05s, Time_Cost: 714s, Epoch: [1660/2000] Train_PSNR: 31.14, Train_SSIM:0.9228, Val_PSNR: 28.32, Val_SSIM: 0.9545
Date: 2021-04-19 05:22:56s, Time_Cost: 711s, Epoch: [1661/2000] Train_PSNR: 31.12, Train_SSIM:0.9230, Val_PSNR: 28.28, Val_SSIM: 0.9541
Date: 2021-04-19 05:34:48s, Time_Cost: 712s, Epoch: [1662/2000] Train_PSNR: 31.13, Train_SSIM:0.9229, Val_PSNR: 28.38, Val_SSIM: 0.9543
Date: 2021-04-19 05:46:46s, Time_Cost: 717s, Epoch: [1663/2000] Train_PSNR: 31.17, Train_SSIM:0.9231, Val_PSNR: 28.33, Val_SSIM: 0.9550
Date: 2021-04-19 05:58:41s, Time_Cost: 716s, Epoch: [1664/2000] Train_PSNR: 31.12, Train_SSIM:0.9230, Val_PSNR: 28.33, Val_SSIM: 0.9543
Date: 2021-04-19 06:10:45s, Time_Cost: 723s, Epoch: [1665/2000] Train_PSNR: 31.15, Train_SSIM:0.9232, Val_PSNR: 28.30, Val_SSIM: 0.9549
Date: 2021-04-19 06:22:53s, Time_Cost: 728s, Epoch: [1666/2000] Train_PSNR: 31.11, Train_SSIM:0.9229, Val_PSNR: 28.34, Val_SSIM: 0.9502
Date: 2021-04-19 06:35:01s, Time_Cost: 729s, Epoch: [1667/2000] Train_PSNR: 31.16, Train_SSIM:0.9231, Val_PSNR: 28.70, Val_SSIM: 0.9557
Date: 2021-04-19 06:47:16s, Time_Cost: 735s, Epoch: [1668/2000] Train_PSNR: 31.17, Train_SSIM:0.9230, Val_PSNR: 28.45, Val_SSIM: 0.9548
Date: 2021-04-19 06:59:33s, Time_Cost: 737s, Epoch: [1669/2000] Train_PSNR: 31.12, Train_SSIM:0.9226, Val_PSNR: 28.56, Val_SSIM: 0.9552
Date: 2021-04-19 07:11:46s, Time_Cost: 733s, Epoch: [1670/2000] Train_PSNR: 31.15, Train_SSIM:0.9229, Val_PSNR: 28.37, Val_SSIM: 0.9555
Date: 2021-04-19 07:23:58s, Time_Cost: 732s, Epoch: [1671/2000] Train_PSNR: 31.14, Train_SSIM:0.9231, Val_PSNR: 28.38, Val_SSIM: 0.9549
Date: 2021-04-19 07:36:18s, Time_Cost: 740s, Epoch: [1672/2000] Train_PSNR: 31.21, Train_SSIM:0.9231, Val_PSNR: 28.24, Val_SSIM: 0.9529
Date: 2021-04-19 07:48:35s, Time_Cost: 737s, Epoch: [1673/2000] Train_PSNR: 31.17, Train_SSIM:0.9229, Val_PSNR: 28.26, Val_SSIM: 0.9521
